indicator_id,name,measure,geo_type_name,geo_join_id,data_value,geo_place_name,measure_info,time_period,message,start_date,unique_id
375,Nitrogen dioxide (NO2),Mean,CD,301,22.9,Greenpoint and Williamsburg (CD1),ppb,Annual Average 2013,,2012-12-01T00:00:00.000,167769
375,Nitrogen dioxide (NO2),Mean,CD,407,23.0,Flushing and Whitestone (CD7),ppb,Winter 2019-20,,2019-12-01T00:00:00.000,667808
375,Nitrogen dioxide (NO2),Mean,UHF42,307,34.7,Gramercy Park - Murray Hill,ppb,Winter 2016-17,,2016-12-01T00:00:00.000,549834
650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,UHF42,402,5.0,West Queens,"per 100,000 adults",2017-2019,,2017-01-01T00:00:00.000,827611
365,Fine particles (PM 2.5),Mean,UHF42,306,14.3,Chelsea - Clinton,mcg/m3,Winter 2012-13,,2012-12-01T00:00:00.000,177330
650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,UHF42,309,10.7,Union Square - Lower East Side,"per 100,000 adults",2015-2017,,2015-01-01T00:00:00.000,628559
375,Nitrogen dioxide (NO2),Mean,UHF34,410,14.4,Rockaways,ppb,Winter 2017-18,,2017-12-01T00:00:00.000,602908
375,Nitrogen dioxide (NO2),Mean,UHF42,401,26.2,Long Island City - Astoria,ppb,Winter 2011-12,,2011-12-01T00:00:00.000,175403
375,Nitrogen dioxide (NO2),Mean,UHF34,104,22.0,Pelham - Throgs Neck,ppb,Winter 2015-16,,2015-12-01T00:00:00.000,412562
386,Ozone (O3),Mean,UHF42,101,27.5,Kingsbridge - Riverdale,ppb,Summer 2017,,2017-06-01T00:00:00.000,549327
375,Nitrogen dioxide (NO2),Mean,Borough,1,23.0,Bronx,ppb,Winter 2019-20,,2019-12-01T00:00:00.000,667028
365,Fine particles (PM 2.5),Mean,UHF42,301,7.8,Washington Heights,mcg/m3,Annual Average 2017,,2017-01-01T00:00:00.000,547423
375,Nitrogen dioxide (NO2),Mean,CD,303,21.4,Bedford Stuyvesant (CD3),ppb,Summer 2011,,2011-06-01T00:00:00.000,166768
365,Fine particles (PM 2.5),Mean,UHF42,410,7.7,Rockaways,mcg/m3,Annual Average 2014,,2013-12-01T00:00:00.000,212957
375,Nitrogen dioxide (NO2),Mean,UHF42,301,22.8,Washington Heights,ppb,Annual Average 2013,,2012-12-01T00:00:00.000,176695
365,Fine particles (PM 2.5),Mean,CD,409,8.7,Kew Gardens and Woodhaven (CD9),mcg/m3,Summer 2017,,2017-06-01T00:00:00.000,547749
650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,UHF42,211,8.0,Williamsburg - Bushwick,"per 100,000 adults",2017-2019,,2017-01-01T00:00:00.000,827599
365,Fine particles (PM 2.5),Mean,UHF42,107,7.6,Hunts Point - Mott Haven,mcg/m3,Summer 2014,,2014-06-01T00:00:00.000,212800
365,Fine particles (PM 2.5),Mean,CD,110,7.5,Central Harlem (CD10),mcg/m3,Winter 2019-20,,2019-12-01T00:00:00.000,669577
365,Fine particles (PM 2.5),Mean,CD,303,12.0,Bedford Stuyvesant (CD3),mcg/m3,Summer 2010,,2010-06-01T00:00:00.000,169364
375,Nitrogen dioxide (NO2),Mean,CD,205,31.9,Fordham and University Heights (CD5),ppb,Winter 2010-11,,2010-12-01T00:00:00.000,165873
375,Nitrogen dioxide (NO2),Mean,UHF34,104,21.0,Pelham - Throgs Neck,ppb,Annual Average 2010,,2009-12-01T00:00:00.000,172616
375,Nitrogen dioxide (NO2),Mean,CD,305,13.4,East New York and Starrett City (CD5),ppb,Summer 2015,,2015-06-01T00:00:00.000,336806
365,Fine particles (PM 2.5),Mean,UHF42,501,6.2,Port Richmond,mcg/m3,Summer 2022,,2022-06-01T00:00:00.000,823466
365,Fine particles (PM 2.5),Mean,UHF42,306,12.5,Chelsea - Clinton,mcg/m3,Annual Average 2014,,2013-12-01T00:00:00.000,212943
365,Fine particles (PM 2.5),Mean,CD,212,6.0,Williamsbridge and Baychester (CD12),mcg/m3,Annual Average 2022,,2022-01-01T00:00:00.000,823472
365,Fine particles (PM 2.5),Mean,CD,412,8.5,Jamaica and Hollis (CD12),mcg/m3,Annual Average 2014,,2013-12-01T00:00:00.000,214161
365,Fine particles (PM 2.5),Mean,UHF34,210,7.0,Coney Island - Sheepshead Bay,mcg/m3,Winter 2015-16,,2015-12-01T00:00:00.000,410900
375,Nitrogen dioxide (NO2),Mean,CD,312,24.6,Borough Park (CD12),ppb,Winter 2017-18,,2017-12-01T00:00:00.000,603040
365,Fine particles (PM 2.5),Mean,UHF42,501,6.3,Port Richmond,mcg/m3,Annual Average 2019,,2019-01-01T00:00:00.000,649777
365,Fine particles (PM 2.5),Mean,CD,202,10.9,Hunts Point and Longwood (CD2),mcg/m3,Winter 2011-12,,2011-12-01T00:00:00.000,168584
650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,UHF42,302,30.6,Central Harlem - Morningside Heights,"per 100,000 adults",2005-2007,,2005-01-01T00:00:00.000,130902
375,Nitrogen dioxide (NO2),Mean,CD,404,14.9,Elmhurst and Corona (CD4),ppb,Summer 2018,,2018-06-01T00:00:00.000,603069
375,Nitrogen dioxide (NO2),Mean,CD,104,22.3,Clinton and Chelsea (CD4),ppb,Annual Average 2021,,2021-01-01T00:00:00.000,741135
365,Fine particles (PM 2.5),Mean,UHF42,309,10.1,Union Square - Lower East Side,mcg/m3,Summer 2019,,2019-06-01T00:00:00.000,649742
365,Fine particles (PM 2.5),Mean,UHF42,103,7.8,Fordham - Bronx Pk,mcg/m3,Summer 2019,,2019-06-01T00:00:00.000,649670
365,Fine particles (PM 2.5),Mean,UHF42,203,9.5,Bedford Stuyvesant - Crown Heights,mcg/m3,Summer 2015,,2015-06-01T00:00:00.000,333980
375,Nitrogen dioxide (NO2),Mean,CD,204,26.1,Highbridge and Concourse (CD4),ppb,Winter 2014-15,,2014-12-01T00:00:00.000,336768
365,Fine particles (PM 2.5),Mean,CD,404,8.2,Elmhurst and Corona (CD4),mcg/m3,Winter 2017-18,,2017-12-01T00:00:00.000,606031
365,Fine particles (PM 2.5),Mean,CD,316,9.2,Brownsville (CD16),mcg/m3,Summer 2017,,2017-06-01T00:00:00.000,547716
365,Fine particles (PM 2.5),Mean,Borough,4,8.6,Queens,mcg/m3,Annual Average 2012,,2011-12-01T00:00:00.000,179661
365,Fine particles (PM 2.5),Mean,CD,204,7.2,Highbridge and Concourse (CD4),mcg/m3,Annual Average 2019,,2019-01-01T00:00:00.000,649939
375,Nitrogen dioxide (NO2),Mean,UHF34,302,22.2,Central Harlem - Morningside Heights,ppb,Annual Average 2016,,2015-12-31T00:00:00.000,412603
365,Fine particles (PM 2.5),Mean,CD,314,7.5,Flatbush and Midwood (CD14),mcg/m3,Winter 2019-20,,2019-12-01T00:00:00.000,669920
375,Nitrogen dioxide (NO2),Mean,CD,207,14.0,Kingsbridge Heights and Bedford (CD7),ppb,Summer 2020,,2020-06-01T00:00:00.000,667629
365,Fine particles (PM 2.5),Mean,UHF42,406,7.8,Fresh Meadows,mcg/m3,Winter 2016-17,,2016-12-01T00:00:00.000,547469
365,Fine particles (PM 2.5),Mean,CD,316,6.4,Brownsville (CD16),mcg/m3,Summer 2022,,2022-06-01T00:00:00.000,823519
365,Fine particles (PM 2.5),Mean,UHF42,307,10.5,Gramercy Park - Murray Hill,mcg/m3,Winter 2016-17,,2016-12-01T00:00:00.000,547442
365,Fine particles (PM 2.5),Mean,CD,402,7.9,Woodside and Sunnyside (CD2),mcg/m3,Summer 2020,,2020-06-01T00:00:00.000,669939
375,Nitrogen dioxide (NO2),Mean,CD,401,22.2,Long Island City and Astoria (CD1),ppb,Annual Average 2012,,2011-12-01T00:00:00.000,167728
375,Nitrogen dioxide (NO2),Mean,UHF42,402,22.8,West Queens,ppb,Annual Average 2012,,2011-12-01T00:00:00.000,176664
365,Fine particles (PM 2.5),Mean,Borough,4,8.8,Queens,mcg/m3,Summer 2017,,2017-06-01T00:00:00.000,547362
365,Fine particles (PM 2.5),Mean,CD,204,8.3,Highbridge and Concourse (CD4),mcg/m3,Summer 2019,,2019-06-01T00:00:00.000,649940
365,Fine particles (PM 2.5),Mean,UHF42,104,7.0,Pelham - Throgs Neck,mcg/m3,Summer 2022,,2022-06-01T00:00:00.000,823316
365,Fine particles (PM 2.5),Mean,UHF42,308,13.7,Greenwich Village - SoHo,mcg/m3,Summer 2010,,2010-06-01T00:00:00.000,177836
375,Nitrogen dioxide (NO2),Mean,CD,316,13.2,Brownsville (CD16),ppb,Summer 2018,,2018-06-01T00:00:00.000,603051
386,Ozone (O3),Mean,CD,210,30.2,Throgs Neck and Co-op City (CD10),ppb,Summer 2017,,2017-06-01T00:00:00.000,549425
661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),UHF42,210,6.0,Coney Island - Sheepshead Bay,"per 100,000 adults",2009-2011,,2009-01-01T00:00:00.000,151591
375,Nitrogen dioxide (NO2),Mean,UHF42,205,11.8,Sunset Park,ppb,Summer 2020,,2020-06-01T00:00:00.000,667125
365,Fine particles (PM 2.5),Mean,CD,103,8.1,Lower East Side and Chinatown (CD3),mcg/m3,Winter 2021-22,,2021-12-01T00:00:00.000,823344
365,Fine particles (PM 2.5),Mean,UHF42,105,11.8,Crotona -Tremont,mcg/m3,Annual Average 2009,,2008-12-01T00:00:00.000,178403
386,Ozone (O3),Mean,UHF42,302,30.9,Central Harlem - Morningside Heights,ppb,Summer 2022,,2022-06-01T00:00:00.000,827124
375,Nitrogen dioxide (NO2),Mean,UHF34,210,9.1,Coney Island - Sheepshead Bay,ppb,Summer 2018,,2018-06-01T00:00:00.000,602868
661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),UHF42,106,16.1,High Bridge - Morrisania,"per 100,000 adults",2012-2014,,2012-01-02T00:00:00.000,518653
386,Ozone (O3),Mean,UHF42,304,29.9,Upper West Side,ppb,Summer 2022,,2022-06-01T00:00:00.000,827122
386,Ozone (O3),Mean,UHF34,408,33.9,Jamaica,ppb,Summer 2016,,2016-06-01T00:00:00.000,412060
365,Fine particles (PM 2.5),Mean,UHF42,101,6.6,Kingsbridge - Riverdale,mcg/m3,Annual Average 2021,,2021-01-01T00:00:00.000,742164
386,Ozone (O3),Mean,CD,107,27.2,Upper West Side (CD7),ppb,Summer 2018,,2018-06-01T00:00:00.000,605313
365,Fine particles (PM 2.5),Mean,CD,314,11.7,Flatbush and Midwood (CD14),mcg/m3,Summer 2010,,2010-06-01T00:00:00.000,169375
386,Ozone (O3),Mean,CD,104,24.4,Clinton and Chelsea (CD4),ppb,Summer 2019,,2019-06-01T00:00:00.000,651002
365,Fine particles (PM 2.5),Mean,UHF34,204,10.4,East New York,mcg/m3,Summer 2012,,2012-06-01T00:00:00.000,173708
386,Ozone (O3),Mean,UHF42,209,35.8,Bensonhurst - Bay Ridge,ppb,Summer 2022,,2022-06-01T00:00:00.000,827128
365,Fine particles (PM 2.5),Mean,UHF42,310,12.4,Lower Manhattan,mcg/m3,Winter 2009-10,,2009-12-01T00:00:00.000,177208
375,Nitrogen dioxide (NO2),Mean,CD,208,12.1,Riverdale and Fieldston (CD8),ppb,Summer 2020,,2020-06-01T00:00:00.000,667635
375,Nitrogen dioxide (NO2),Mean,Borough,4,20.1,Queens,ppb,Winter 2021-22,,2021-12-01T00:00:00.000,825803
386,Ozone (O3),Mean,UHF42,203,24.3,Bedford Stuyvesant - Crown Heights,ppb,Summer 2009,,2009-06-01T00:00:00.000,222455
365,Fine particles (PM 2.5),Mean,CD,208,10.1,Riverdale and Fieldston (CD8),mcg/m3,Annual Average 2010,,2009-12-01T00:00:00.000,170242
365,Fine particles (PM 2.5),Mean,CD,301,11.7,Greenpoint and Williamsburg (CD1),mcg/m3,Winter 2012-13,,2012-12-01T00:00:00.000,168654
375,Nitrogen dioxide (NO2),Mean,CD,208,21.8,Riverdale and Fieldston (CD8),ppb,Winter 2011-12,,2011-12-01T00:00:00.000,165935
640,Boiler Emissions- Total SO2 Emissions,Number per km2,UHF42,307,78.8,Gramercy Park - Murray Hill,number,2013,,2013-01-01T00:00:00.000,130421
365,Fine particles (PM 2.5),Mean,UHF34,301,8.5,Washington Heights,mcg/m3,Winter 2015-16,,2015-12-01T00:00:00.000,410906
365,Fine particles (PM 2.5),Mean,CD,110,9.7,Central Harlem (CD10),mcg/m3,Annual Average 2014,,2013-12-01T00:00:00.000,214117
365,Fine particles (PM 2.5),Mean,Borough,2,10.2,Brooklyn,mcg/m3,Annual Average 2011,,2010-12-01T00:00:00.000,179654
386,Ozone (O3),Mean,UHF42,104,28.7,Pelham - Throgs Neck,ppb,2-Year Summer Average 2009-2010,,2009-06-01T00:00:00.000,122001
365,Fine particles (PM 2.5),Mean,CD,108,12.1,Upper East Side (CD8),mcg/m3,Annual Average 2011,,2010-12-01T00:00:00.000,170289
365,Fine particles (PM 2.5),Mean,UHF42,207,6.7,East Flatbush - Flatbush,mcg/m3,Winter 2021-22,,2021-12-01T00:00:00.000,823287
375,Nitrogen dioxide (NO2),Mean,UHF34,208,21.2,Canarsie - Flatlands,ppb,Winter 2020-21,,2020-12-01T00:00:00.000,741052
650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,UHF42,101,13.8,Kingsbridge - Riverdale,"per 100,000 adults",2012-2014,,2012-01-02T00:00:00.000,518792
365,Fine particles (PM 2.5),Mean,CD,404,10.7,Elmhurst and Corona (CD4),mcg/m3,Annual Average 2009,,2008-12-01T00:00:00.000,170209
365,Fine particles (PM 2.5),Mean,CD,208,7.1,Riverdale and Fieldston (CD8),mcg/m3,Summer 2022,,2022-06-01T00:00:00.000,823176
365,Fine particles (PM 2.5),Mean,CD,207,12.0,Kingsbridge Heights and Bedford (CD7),mcg/m3,Winter 2009-10,,2009-12-01T00:00:00.000,168471
375,Nitrogen dioxide (NO2),Mean,CD,101,30.4,Financial District (CD1),ppb,Winter 2016-17,,2016-12-01T00:00:00.000,549993
365,Fine particles (PM 2.5),Mean,CD,110,10.0,Central Harlem (CD10),mcg/m3,Annual Average 2012,,2011-12-01T00:00:00.000,170350
375,Nitrogen dioxide (NO2),Mean,UHF34,302,27.5,Central Harlem - Morningside Heights,ppb,Winter 2017-18,,2017-12-01T00:00:00.000,602878
386,Ozone (O3),Mean,UHF42,402,33.6,West Queens,ppb,Summer 2022,,2022-06-01T00:00:00.000,827114
365,Fine particles (PM 2.5),Mean,UHF42,501,8.3,Port Richmond,mcg/m3,Summer 2014,,2014-06-01T00:00:00.000,212832
365,Fine particles (PM 2.5),Mean,UHF42,302,9.1,Central Harlem - Morningside Heights,mcg/m3,Summer 2014,,2014-06-01T00:00:00.000,212813
365,Fine particles (PM 2.5),Mean,CD,101,12.3,Financial District (CD1),mcg/m3,Winter 2009-10,,2009-12-01T00:00:00.000,168453
365,Fine particles (PM 2.5),Mean,CD,301,11.6,Greenpoint and Williamsburg (CD1),mcg/m3,Annual Average 2011,,2010-12-01T00:00:00.000,170306
375,Nitrogen dioxide (NO2),Mean,CD,310,12.4,Bay Ridge and Dyker Heights (CD10),ppb,Summer 2018,,2018-06-01T00:00:00.000,603033
375,Nitrogen dioxide (NO2),Mean,UHF34,208,15.3,Canarsie - Flatlands,ppb,Annual Average 2016,,2015-12-31T00:00:00.000,412588
650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,UHF42,106,25.8,High Bridge - Morrisania,"per 100,000 adults",2015-2017,,2015-01-01T00:00:00.000,628538
386,Ozone (O3),Mean,CD,105,22.5,Midtown (CD5),ppb,Summer 2010,,2010-06-01T00:00:00.000,216303
365,Fine particles (PM 2.5),Mean,CD,207,7.3,Kingsbridge Heights and Bedford (CD7),mcg/m3,Summer 2020,,2020-06-01T00:00:00.000,669864
365,Fine particles (PM 2.5),Mean,CD,311,7.3,Bensonhurst (CD11),mcg/m3,Winter 2019-20,,2019-12-01T00:00:00.000,669911
650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,UHF42,203,14.1,Bedford Stuyvesant - Crown Heights,"per 100,000 adults",2012-2014,,2012-01-02T00:00:00.000,518801
375,Nitrogen dioxide (NO2),Mean,UHF42,103,19.9,Fordham - Bronx Pk,ppb,Winter 2018-19,,2018-12-01T00:00:00.000,643326
365,Fine particles (PM 2.5),Mean,CD,310,7.5,Bay Ridge and Dyker Heights (CD10),mcg/m3,Winter 2016-17,,2016-12-01T00:00:00.000,547700
365,Fine particles (PM 2.5),Mean,CD,401,9.4,Long Island City and Astoria (CD1),mcg/m3,Winter 2011-12,,2011-12-01T00:00:00.000,168613
365,Fine particles (PM 2.5),Mean,UHF42,405,8.9,Ridgewood - Forest Hills,mcg/m3,Annual Average 2014,,2013-12-01T00:00:00.000,212952
386,Ozone (O3),Mean,CD,209,31.7,Parkchester and Soundview (CD9),ppb,Summer 2020,,2020-06-01T00:00:00.000,670882
365,Fine particles (PM 2.5),Mean,CD,212,8.9,Williamsbridge and Baychester (CD12),mcg/m3,Annual Average 2014,,2013-12-01T00:00:00.000,214131
365,Fine particles (PM 2.5),Mean,CD,301,10.4,Greenpoint and Williamsburg (CD1),mcg/m3,Winter 2009-10,,2009-12-01T00:00:00.000,168477
365,Fine particles (PM 2.5),Mean,UHF34,202,12.3,Downtown - Heights - Slope,mcg/m3,Summer 2011,,2011-06-01T00:00:00.000,173672
365,Fine particles (PM 2.5),Mean,CD,303,8.0,Bedford Stuyvesant (CD3),mcg/m3,Winter 2016-17,,2016-12-01T00:00:00.000,547679
661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),UHF42,102,10.3,Northeast Bronx,"per 100,000 adults",2012-2014,,2012-01-02T00:00:00.000,518649
365,Fine particles (PM 2.5),Mean,UHF42,203,6.2,Bedford Stuyvesant - Crown Heights,mcg/m3,Annual Average 2020,,2020-01-01T00:00:00.000,669811
365,Fine particles (PM 2.5),Mean,CD,309,9.5,South Crown Heights and Lefferts Gardens (CD9),mcg/m3,Winter 2011-12,,2011-12-01T00:00:00.000,168603
375,Nitrogen dioxide (NO2),Mean,CD,205,22.7,Fordham and University Heights (CD5),ppb,Annual Average 2014,,2013-12-01T00:00:00.000,213593
365,Fine particles (PM 2.5),Mean,CD,207,7.7,Kingsbridge Heights and Bedford (CD7),mcg/m3,Annual Average 2017,,2017-01-01T00:00:00.000,547654
375,Nitrogen dioxide (NO2),Mean,UHF34,206,18.6,Borough Park,ppb,Summer 2011,,2011-06-01T00:00:00.000,172146
365,Fine particles (PM 2.5),Mean,CD,101,7.4,Financial District (CD1),mcg/m3,Summer 2022,,2022-06-01T00:00:00.000,823349
365,Fine particles (PM 2.5),Mean,CD,411,6.4,Bayside and Little Neck (CD11),mcg/m3,Summer 2022,,2022-06-01T00:00:00.000,823558
375,Nitrogen dioxide (NO2),Mean,UHF34,201,21.4,Greenpoint,ppb,Annual Average 2016,,2015-12-31T00:00:00.000,412567
648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),Borough,1,212.5,Bronx,"per 100,000 children",2005-2007,,2005-01-01T00:00:00.000,130830
375,Nitrogen dioxide (NO2),Mean,UHF42,403,19.8,Flushing - Clearview,ppb,Annual Average 2012,,2011-12-01T00:00:00.000,176665
661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),UHF42,105,18.9,Crotona -Tremont,"per 100,000 adults",2005-2007,,2005-01-01T00:00:00.000,131319
365,Fine particles (PM 2.5),Mean,Borough,2,12.9,Brooklyn,mcg/m3,Winter 2008-09,,2008-12-01T00:00:00.000,179494
375,Nitrogen dioxide (NO2),Mean,UHF42,501,15.0,Port Richmond,ppb,Summer 2013,,2013-06-01T00:00:00.000,176085
365,Fine particles (PM 2.5),Mean,CD,101,10.9,Financial District (CD1),mcg/m3,Summer 2014,,2014-06-01T00:00:00.000,213931
365,Fine particles (PM 2.5),Mean,UHF34,209,10.0,Bensonhurst - Bay Ridge,mcg/m3,Summer 2012,,2012-06-01T00:00:00.000,173713
375,Nitrogen dioxide (NO2),Mean,CD,203,24.7,Morrisania and Crotona (CD3),ppb,Winter 2019-20,,2019-12-01T00:00:00.000,667604
365,Fine particles (PM 2.5),Mean,CD,301,12.3,Greenpoint and Williamsburg (CD1),mcg/m3,Summer 2009,,2009-06-01T00:00:00.000,169303
386,Ozone (O3),Mean,CD,414,35.3,Rockaway and Broad Channel (CD14),ppb,Summer 2017,,2017-06-01T00:00:00.000,549459
365,Fine particles (PM 2.5),Mean,Borough,4,6.5,Queens,mcg/m3,Annual Average 2019,,2019-01-01T00:00:00.000,649657
375,Nitrogen dioxide (NO2),Mean,CD,302,26.1,Fort Greene and Brooklyn Heights (CD2),ppb,Winter 2015-16,,2015-12-01T00:00:00.000,412733
386,Ozone (O3),Mean,CD,109,29.4,Morningside Heights and Hamilton Heights (CD9),ppb,Summer 2020,,2020-06-01T00:00:00.000,670894
375,Nitrogen dioxide (NO2),Mean,UHF42,209,20.1,Bensonhurst - Bay Ridge,ppb,Winter 2021-22,,2021-12-01T00:00:00.000,825752
365,Fine particles (PM 2.5),Mean,CD,306,9.2,Park Slope and Carroll Gardens (CD6),mcg/m3,Summer 2019,,2019-06-01T00:00:00.000,649982
365,Fine particles (PM 2.5),Mean,UHF42,308,12.6,Greenwich Village - SoHo,mcg/m3,Winter 2012-13,,2012-12-01T00:00:00.000,177332
386,Ozone (O3),Mean,UHF42,203,29.4,Bedford Stuyvesant - Crown Heights,ppb,Summer 2017,,2017-06-01T00:00:00.000,549336
386,Ozone (O3),Mean,CD,206,32.5,Belmont and East Tremont (CD6),ppb,Summer 2016,,2016-06-01T00:00:00.000,412088
365,Fine particles (PM 2.5),Mean,CD,108,14.7,Upper East Side (CD8),mcg/m3,Winter 2010-11,,2010-12-01T00:00:00.000,168519
365,Fine particles (PM 2.5),Mean,CD,112,9.9,Washington Heights and Inwood (CD12),mcg/m3,Annual Average 2012,,2011-12-01T00:00:00.000,170352
386,Ozone (O3),Mean,CD,102,27.7,Greenwich Village and Soho (CD2),ppb,Summer 2010,,2010-06-01T00:00:00.000,216285
365,Fine particles (PM 2.5),Mean,CD,310,6.2,Bay Ridge and Dyker Heights (CD10),mcg/m3,Summer 2022,,2022-06-01T00:00:00.000,823501
365,Fine particles (PM 2.5),Mean,UHF34,102,9.7,Northeast Bronx,mcg/m3,Summer 2015,,2015-06-01T00:00:00.000,334082
365,Fine particles (PM 2.5),Mean,Borough,1,10.5,Bronx,mcg/m3,Summer 2012,,2012-06-01T00:00:00.000,179583
365,Fine particles (PM 2.5),Mean,UHF34,301,9.0,Washington Heights,mcg/m3,Summer 2014,,2014-06-01T00:00:00.000,211975
661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),UHF42,204,12.1,East New York,"per 100,000 adults",2005-2007,,2005-01-01T00:00:00.000,131325
365,Fine particles (PM 2.5),Mean,CD,308,6.6,Crown Heights and Prospect Heights (CD8),mcg/m3,Summer 2022,,2022-06-01T00:00:00.000,823495
375,Nitrogen dioxide (NO2),Mean,CD,109,16.8,Morningside Heights and Hamilton Heights (CD9),ppb,Summer 2018,,2018-06-01T00:00:00.000,602958
365,Fine particles (PM 2.5),Mean,CD,207,9.6,Kingsbridge Heights and Bedford (CD7),mcg/m3,Summer 2017,,2017-06-01T00:00:00.000,547653
375,Nitrogen dioxide (NO2),Mean,CD,204,27.1,Highbridge and Concourse (CD4),ppb,Winter 2017-18,,2017-12-01T00:00:00.000,602980
365,Fine particles (PM 2.5),Mean,CD,202,9.9,Hunts Point and Longwood (CD2),mcg/m3,Annual Average 2015,,2015-01-01T00:00:00.000,334222
375,Nitrogen dioxide (NO2),Mean,CD,110,28.7,Central Harlem (CD10),ppb,Winter 2016-17,,2016-12-01T00:00:00.000,550020
365,Fine particles (PM 2.5),Mean,CD,212,8.3,Williamsbridge and Baychester (CD12),mcg/m3,Summer 2018,,2018-06-01T00:00:00.000,605964
375,Nitrogen dioxide (NO2),Mean,UHF34,304,18.4,Upper West Side,ppb,Summer 2018,,2018-06-01T00:00:00.000,602883
375,Nitrogen dioxide (NO2),Mean,CD,309,25.7,South Crown Heights and Lefferts Gardens (CD9),ppb,Winter 2011-12,,2011-12-01T00:00:00.000,165948
375,Nitrogen dioxide (NO2),Mean,CD,301,21.4,Greenpoint and Williamsburg (CD1),ppb,Summer 2011,,2011-06-01T00:00:00.000,166766
650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,Borough,4,5.0,Queens,"per 100,000 adults",2017-2019,,2017-01-01T00:00:00.000,827580
375,Nitrogen dioxide (NO2),Mean,UHF34,102,21.3,Northeast Bronx,ppb,Winter 2015-16,,2015-12-01T00:00:00.000,412556
386,Ozone (O3),Mean,CD,110,21.6,Central Harlem (CD10),ppb,Summer 2009,,2009-06-01T00:00:00.000,216332
365,Fine particles (PM 2.5),Mean,UHF42,107,8.8,Hunts Point - Mott Haven,mcg/m3,Winter 2017-18,,2017-12-01T00:00:00.000,605683
375,Nitrogen dioxide (NO2),Mean,UHF34,208,8.2,Canarsie - Flatlands,ppb,Summer 2021,,2021-06-01T00:00:00.000,741053
365,Fine particles (PM 2.5),Mean,UHF42,102,9.0,Northeast Bronx,mcg/m3,Annual Average 2014,,2013-12-01T00:00:00.000,212921
375,Nitrogen dioxide (NO2),Mean,CD,313,14.1,Coney Island (CD13),ppb,Annual Average 2021,,2021-01-01T00:00:00.000,741234
365,Fine particles (PM 2.5),Mean,UHF42,103,13.9,Fordham - Bronx Pk,mcg/m3,Winter 2010-11,,2010-12-01T00:00:00.000,177225
365,Fine particles (PM 2.5),Mean,UHF42,405,6.5,Ridgewood - Forest Hills,mcg/m3,Annual Average 2021,,2021-01-01T00:00:00.000,742260
365,Fine particles (PM 2.5),Mean,CD,309,7.7,South Crown Heights and Lefferts Gardens (CD9),mcg/m3,Winter 2016-17,,2016-12-01T00:00:00.000,547697
661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),UHF42,410,4.8,Rockaways,"per 100,000 adults",2015-2017,,2015-01-01T00:00:00.000,629050
